URL,IsLoadedStatus,TimeStamp,ResponseTime,PageLoadTime,RoundTrip
http://www.facebook.com,YES,2020-07-19 13:00:30.251850,310,98,408
http://www.facebook.com,YES,2020-07-19 13:00:32.925334,325,107,432
http://www.youtube.com,YES,2020-07-19 13:00:41.343747,319,102,421
http://www.youtube.com,YES,2020-07-19 13:00:43.995974,309,107,416
http://www.instagram.com,YES,2020-07-19 13:00:52.430466,313,103,416
http://www.instagram.com,YES,2020-07-19 13:00:55.067284,314,96,410
http://www.easyjet.com,YES,2020-07-19 13:01:54.161228,458,668,1126
http://www.easyjet.com,YES,2020-07-19 13:01:57.175773,479,664,1143
http://www.gmail.com,YES,2020-07-19 13:02:05.238221,633,106,739
http://www.gmail.com,YES,2020-07-19 13:02:08.258857,635,110,745
http://www.facebook.com,YES,2020-07-19 13:02:16.333387,337,107,444
http://www.facebook.com,YES,2020-07-19 13:02:19.352818,335,106,441
http://www.youtube.com,YES,2020-07-19 13:02:27.421108,338,106,444
http://www.youtube.com,YES,2020-07-19 13:02:30.431666,308,111,419
http://www.instagram.com,YES,2020-07-19 13:02:38.500359,324,103,427
http://www.instagram.com,YES,2020-07-19 13:02:41.515916,312,103,415
http://www.easyjet.com,YES,2020-07-19 13:03:40.576439,456,647,1103
http://www.easyjet.com,YES,2020-07-19 13:03:43.588899,486,633,1119
http://www.gmail.com,YES,2020-07-19 13:03:51.666570,624,105,729
http://www.gmail.com,YES,2020-07-19 13:03:54.666336,606,109,715
http://www.facebook.com,YES,2020-07-19 13:04:02.769044,331,115,446
http://www.facebook.com,YES,2020-07-19 13:04:05.752664,345,114,459
http://www.youtube.com,YES,2020-07-19 13:04:13.851919,334,101,435
http://www.youtube.com,YES,2020-07-19 13:04:16.830028,312,105,417
http://www.instagram.com,YES,2020-07-19 13:04:24.922344,312,109,421
http://www.instagram.com,YES,2020-07-19 13:04:27.914249,311,101,412
http://www.easyjet.com,YES,2020-07-19 13:05:27.925558,449,639,1088
http://www.easyjet.com,YES,2020-07-19 13:05:30.039456,507,641,1148
http://www.gmail.com,YES,2020-07-19 13:05:39.001791,644,107,751
http://www.gmail.com,YES,2020-07-19 13:05:41.109612,634,110,744
http://www.facebook.com,YES,2020-07-19 13:05:50.105271,319,107,426
http://www.facebook.com,YES,2020-07-19 13:05:52.205359,334,106,440
http://www.youtube.com,YES,2020-07-19 13:06:01.195001,334,102,436
http://www.youtube.com,YES,2020-07-19 13:06:03.278741,329,110,439
http://www.instagram.com,YES,2020-07-19 13:06:12.287095,320,105,425
http://www.instagram.com,YES,2020-07-19 13:06:14.367181,324,111,435
http://www.easyjet.com,YES,2020-07-19 13:07:13.495096,469,656,1125
http://www.easyjet.com,YES,2020-07-19 13:07:16.423525,465,663,1128
http://www.gmail.com,YES,2020-07-19 13:07:24.588715,622,97,719
http://www.gmail.com,YES,2020-07-19 13:07:27.508389,645,107,752
http://www.facebook.com,YES,2020-07-19 13:07:35.676595,324,109,433
http://www.facebook.com,YES,2020-07-19 13:07:38.582254,326,108,434
http://www.youtube.com,YES,2020-07-19 13:07:46.743518,314,109,423
http://www.youtube.com,YES,2020-07-19 13:07:49.645278,307,102,409
http://www.instagram.com,YES,2020-07-19 13:07:57.818843,344,98,442
http://www.instagram.com,YES,2020-07-19 13:08:00.718515,307,107,414
http://www.easyjet.com,YES,2020-07-19 13:08:59.828578,483,648,1131
http://www.easyjet.com,YES,2020-07-19 13:09:02.827556,459,673,1132
http://www.gmail.com,YES,2020-07-19 13:09:10.920787,625,105,730
http://www.gmail.com,YES,2020-07-19 13:09:13.915623,618,98,716
http://www.facebook.com,YES,2020-07-19 13:09:22.004867,323,97,420
http://www.facebook.com,YES,2020-07-19 13:09:24.994278,338,113,451
http://www.youtube.com,YES,2020-07-19 13:09:33.078410,316,106,422
http://www.youtube.com,YES,2020-07-19 13:09:36.065011,310,101,411
http://www.instagram.com,YES,2020-07-19 13:09:44.150842,319,106,425
http://www.instagram.com,YES,2020-07-19 13:09:47.134616,325,97,422
http://www.easyjet.com,YES,2020-07-19 13:10:46.210447,477,657,1134
http://www.easyjet.com,YES,2020-07-19 13:10:49.152759,448,634,1082
http://www.gmail.com,YES,2020-07-19 13:10:57.288059,604,100,704
http://www.gmail.com,YES,2020-07-19 13:11:00.225656,614,109,723
http://www.facebook.com,YES,2020-07-19 13:11:08.374129,310,109,419
http://www.facebook.com,YES,2020-07-19 13:11:11.300190,308,97,405
http://www.youtube.com,YES,2020-07-19 13:11:19.446563,336,108,444
http://www.youtube.com,YES,2020-07-19 13:11:22.383524,310,104,414
http://www.instagram.com,YES,2020-07-19 13:11:30.532808,322,106,428
http://www.instagram.com,YES,2020-07-19 13:11:33.468179,309,98,407
http://www.easyjet.com,YES,2020-07-19 13:12:32.587476,471,666,1137
http://www.easyjet.com,YES,2020-07-19 13:12:35.527304,459,665,1124
http://www.gmail.com,YES,2020-07-19 13:12:43.662326,637,107,744
http://www.gmail.com,YES,2020-07-19 13:12:46.597646,625,110,735
http://www.facebook.com,YES,2020-07-19 13:12:54.768928,337,108,445
http://www.facebook.com,YES,2020-07-19 13:12:57.678401,325,107,432
http://www.youtube.com,YES,2020-07-19 13:13:05.835326,318,105,423
http://www.youtube.com,YES,2020-07-19 13:13:08.750368,314,108,422
http://www.instagram.com,YES,2020-07-19 13:13:16.904158,307,100,407
http://www.instagram.com,YES,2020-07-19 13:13:19.818700,309,98,407
http://www.easyjet.com,YES,2020-07-19 13:14:18.884353,451,661,1112
http://www.easyjet.com,YES,2020-07-19 13:14:21.857937,452,663,1115
http://www.gmail.com,YES,2020-07-19 13:14:29.963123,612,102,714
http://www.gmail.com,YES,2020-07-19 13:14:32.933955,598,107,705
http://www.facebook.com,YES,2020-07-19 13:14:41.067867,327,98,425
http://www.facebook.com,YES,2020-07-19 13:14:44.001374,309,117,426
http://www.youtube.com,YES,2020-07-19 13:14:52.140204,314,105,419
http://www.youtube.com,YES,2020-07-19 13:14:55.081450,311,101,412
http://www.instagram.com,YES,2020-07-19 13:15:03.214270,312,105,417
http://www.instagram.com,YES,2020-07-19 13:15:06.151161,306,98,404
http://www.easyjet.com,YES,2020-07-19 13:16:05.215681,483,637,1120
http://www.easyjet.com,YES,2020-07-19 13:16:08.258874,479,654,1133
http://www.gmail.com,YES,2020-07-19 13:16:16.302958,618,105,723
http://www.gmail.com,YES,2020-07-19 13:16:19.347226,615,108,723
http://www.facebook.com,YES,2020-07-19 13:16:27.398065,320,107,427
http://www.facebook.com,YES,2020-07-19 13:16:30.426828,312,115,427
http://www.youtube.com,YES,2020-07-19 13:16:38.469761,343,107,450
http://www.youtube.com,YES,2020-07-19 13:16:41.491826,306,103,409
http://www.instagram.com,YES,2020-07-19 13:16:49.533639,308,104,412
http://www.instagram.com,YES,2020-07-19 13:16:52.567277,308,103,411
http://www.easyjet.com,YES,2020-07-19 13:17:51.630406,467,669,1136
http://www.easyjet.com,YES,2020-07-19 13:17:54.644932,460,650,1110
http://www.gmail.com,YES,2020-07-19 13:18:02.706585,711,106,817
http://www.gmail.com,YES,2020-07-19 13:18:05.719081,604,106,710
http://www.facebook.com,YES,2020-07-19 13:18:13.792269,318,115,433
http://www.facebook.com,YES,2020-07-19 13:18:16.798564,314,110,424
http://www.youtube.com,YES,2020-07-19 13:18:24.875565,327,116,443
http://www.youtube.com,YES,2020-07-19 13:18:27.867111,315,139,454
http://www.instagram.com,YES,2020-07-19 13:18:35.950726,309,136,445
http://www.instagram.com,YES,2020-07-19 13:18:38.942696,314,132,446
http://www.easyjet.com,YES,2020-07-19 13:19:38.002855,459,645,1104
http://www.easyjet.com,YES,2020-07-19 13:19:41.049929,449,663,1112
http://www.gmail.com,YES,2020-07-19 13:19:49.084898,618,149,767
http://www.gmail.com,YES,2020-07-19 13:19:52.143601,644,103,747
http://www.facebook.com,YES,2020-07-19 13:20:00.171712,320,96,416
http://www.facebook.com,YES,2020-07-19 13:20:03.219035,315,137,452
http://www.youtube.com,YES,2020-07-19 13:20:11.238654,335,134,469
http://www.youtube.com,YES,2020-07-19 13:20:14.282000,309,133,442
http://www.instagram.com,YES,2020-07-19 13:20:22.305414,312,134,446
http://www.instagram.com,YES,2020-07-19 13:20:25.349728,306,135,441
http://www.easyjet.com,YES,2020-07-19 13:21:24.565335,463,651,1114
http://www.easyjet.com,YES,2020-07-19 13:21:27.413115,453,670,1123
http://www.gmail.com,YES,2020-07-19 13:21:35.628563,629,130,759
http://www.gmail.com,YES,2020-07-19 13:21:38.481401,600,138,738
http://www.facebook.com,YES,2020-07-19 13:21:46.718473,311,130,441
http://www.facebook.com,YES,2020-07-19 13:21:49.571451,334,147,481
http://www.youtube.com,YES,2020-07-19 13:21:57.811381,326,137,463
http://www.youtube.com,YES,2020-07-19 13:22:00.654617,323,131,454
http://www.instagram.com,YES,2020-07-19 13:22:08.884776,335,99,434
http://www.instagram.com,YES,2020-07-19 13:22:11.727322,309,104,413
http://www.easyjet.com,YES,2020-07-19 13:23:10.795194,453,665,1118
http://www.easyjet.com,YES,2020-07-19 13:23:13.776279,458,667,1125
http://www.gmail.com,YES,2020-07-19 13:23:21.892058,636,108,744
http://www.gmail.com,YES,2020-07-19 13:23:24.858638,611,110,721
http://www.facebook.com,YES,2020-07-19 13:23:32.981203,327,98,425
http://www.facebook.com,YES,2020-07-19 13:23:35.940889,313,135,448
http://www.youtube.com,YES,2020-07-19 13:23:44.055047,342,111,453
http://www.youtube.com,YES,2020-07-19 13:23:47.012564,315,97,412
http://www.instagram.com,YES,2020-07-19 13:23:55.144778,334,105,439
http://www.instagram.com,YES,2020-07-19 13:23:58.079591,311,109,420
http://www.easyjet.com,YES,2020-07-19 13:24:57.141595,450,677,1127
http://www.easyjet.com,YES,2020-07-19 13:25:00.167256,490,666,1156
http://www.gmail.com,YES,2020-07-19 13:25:08.232412,626,107,733
http://www.gmail.com,YES,2020-07-19 13:25:11.235607,623,97,720
http://www.facebook.com,YES,2020-07-19 13:25:19.316727,311,95,406
http://www.facebook.com,YES,2020-07-19 13:25:22.311670,307,106,413
http://www.youtube.com,YES,2020-07-19 13:25:30.397816,329,105,434
http://www.youtube.com,YES,2020-07-19 13:25:33.410962,323,110,433
http://www.instagram.com,YES,2020-07-19 13:25:41.504296,336,101,437
http://www.instagram.com,YES,2020-07-19 13:25:44.507694,324,102,426
http://www.easyjet.com,YES,2020-07-19 13:26:43.633245,481,684,1165
http://www.easyjet.com,YES,2020-07-19 13:26:46.562799,495,641,1136
http://www.gmail.com,YES,2020-07-19 13:26:54.722548,658,109,767
http://www.gmail.com,YES,2020-07-19 13:26:57.634877,617,106,723
http://www.facebook.com,YES,2020-07-19 13:27:05.811113,332,97,429
http://www.facebook.com,YES,2020-07-19 13:27:08.719153,330,104,434
http://www.youtube.com,YES,2020-07-19 13:27:16.895762,321,103,424
http://www.youtube.com,YES,2020-07-19 13:27:19.783332,304,108,412
http://www.instagram.com,YES,2020-07-19 13:27:27.983340,332,106,438
http://www.instagram.com,YES,2020-07-19 13:27:30.865197,309,98,407
http://www.easyjet.com,YES,2020-07-19 13:28:29.921400,465,653,1118
http://www.easyjet.com,YES,2020-07-19 13:28:32.954631,466,653,1119
http://www.gmail.com,YES,2020-07-19 13:28:41.010204,625,107,732
http://www.gmail.com,YES,2020-07-19 13:28:44.023155,615,103,718
http://www.facebook.com,YES,2020-07-19 13:28:52.102220,347,108,455
http://www.facebook.com,YES,2020-07-19 13:28:55.109273,328,101,429
http://www.youtube.com,YES,2020-07-19 13:29:03.188103,332,112,444
http://www.youtube.com,YES,2020-07-19 13:29:06.174628,309,112,421
http://www.instagram.com,YES,2020-07-19 13:29:14.282930,323,105,428
http://www.instagram.com,YES,2020-07-19 13:29:17.247121,318,105,423
http://www.easyjet.com,YES,2020-07-19 13:30:16.294503,464,661,1125
http://www.easyjet.com,YES,2020-07-19 13:30:19.311669,474,670,1144
http://www.gmail.com,YES,2020-07-19 13:30:27.362309,610,107,717
http://www.gmail.com,YES,2020-07-19 13:30:30.383913,601,108,709
http://www.facebook.com,YES,2020-07-19 13:30:38.444967,313,102,415
http://www.facebook.com,YES,2020-07-19 13:30:41.455347,315,104,419
http://www.youtube.com,YES,2020-07-19 13:30:49.514157,319,96,415
http://www.youtube.com,YES,2020-07-19 13:30:52.525809,308,101,409
http://www.instagram.com,YES,2020-07-19 13:31:00.598428,315,103,418
http://www.instagram.com,YES,2020-07-19 13:31:03.595343,313,99,412
http://www.easyjet.com,YES,2020-07-19 13:32:02.736685,465,674,1139
http://www.easyjet.com,YES,2020-07-19 13:32:05.752101,480,679,1159
http://www.gmail.com,YES,2020-07-19 13:32:13.799898,644,101,745
http://www.gmail.com,YES,2020-07-19 13:32:16.828616,604,105,709
http://www.facebook.com,YES,2020-07-19 13:32:24.889668,313,105,418
http://www.facebook.com,YES,2020-07-19 13:32:27.904148,310,103,413
http://www.youtube.com,YES,2020-07-19 13:32:35.963192,315,109,424
http://www.youtube.com,YES,2020-07-19 13:32:38.970568,309,103,412
http://www.instagram.com,YES,2020-07-19 13:32:47.045146,326,102,428
http://www.instagram.com,YES,2020-07-19 13:32:50.037791,309,104,413
http://www.easyjet.com,YES,2020-07-19 13:33:49.103662,470,640,1110
http://www.easyjet.com,YES,2020-07-19 13:33:52.154604,454,671,1125
http://www.gmail.com,YES,2020-07-19 13:34:00.172489,616,106,722
http://www.gmail.com,YES,2020-07-19 13:34:03.225200,600,106,706
http://www.facebook.com,YES,2020-07-19 13:34:11.281538,327,106,433
http://www.facebook.com,YES,2020-07-19 13:34:14.301406,315,113,428
http://www.youtube.com,YES,2020-07-19 13:34:22.353830,337,104,441
http://www.youtube.com,YES,2020-07-19 13:34:25.367295,334,98,432
http://www.instagram.com,YES,2020-07-19 13:34:33.421417,333,101,434
http://www.instagram.com,YES,2020-07-19 13:34:36.435894,307,100,407
http://www.easyjet.com,YES,2020-07-19 13:35:35.511259,463,658,1121
http://www.easyjet.com,YES,2020-07-19 13:35:38.536247,459,664,1123
http://www.gmail.com,YES,2020-07-19 13:35:46.600109,640,104,744
http://www.gmail.com,YES,2020-07-19 13:35:49.603455,631,98,729
http://www.facebook.com,YES,2020-07-19 13:35:57.692637,314,100,414
http://www.facebook.com,YES,2020-07-19 13:36:00.698030,322,107,429
http://www.youtube.com,YES,2020-07-19 13:36:08.758708,314,98,412
http://www.youtube.com,YES,2020-07-19 13:36:11.760022,314,104,418
http://www.instagram.com,YES,2020-07-19 13:36:19.837840,308,105,413
http://www.instagram.com,YES,2020-07-19 13:36:22.830202,310,104,414
http://www.easyjet.com,YES,2020-07-19 13:37:21.928150,449,644,1093
http://www.easyjet.com,YES,2020-07-19 13:37:24.922327,477,668,1145
http://www.gmail.com,YES,2020-07-19 13:37:33.024496,623,109,732
http://www.gmail.com,YES,2020-07-19 13:37:35.989958,594,103,697
http://www.facebook.com,YES,2020-07-19 13:37:44.104664,317,104,421
http://www.facebook.com,YES,2020-07-19 13:37:47.071400,336,111,447
http://www.youtube.com,YES,2020-07-19 13:37:55.194676,318,111,429
http://www.youtube.com,YES,2020-07-19 13:37:58.141016,308,104,412
http://www.instagram.com,YES,2020-07-19 13:38:06.266159,311,107,418
http://www.instagram.com,YES,2020-07-19 13:38:09.228046,314,108,422
http://www.easyjet.com,YES,2020-07-19 13:39:08.298613,452,651,1103
http://www.easyjet.com,YES,2020-07-19 13:39:11.381761,456,669,1125
http://www.gmail.com,YES,2020-07-19 13:39:19.365703,646,105,751
http://www.gmail.com,YES,2020-07-19 13:39:22.454650,615,101,716
http://www.facebook.com,YES,2020-07-19 13:39:30.440713,305,114,419
http://www.facebook.com,YES,2020-07-19 13:39:33.526401,308,111,419
http://www.youtube.com,YES,2020-07-19 13:39:41.506091,309,110,419
http://www.youtube.com,YES,2020-07-19 13:39:44.607146,311,104,415
http://www.instagram.com,YES,2020-07-19 13:39:52.586779,336,102,438
http://www.instagram.com,YES,2020-07-19 13:39:55.677184,308,103,411
http://www.easyjet.com,YES,2020-07-19 13:40:54.704817,468,638,1106
http://www.easyjet.com,YES,2020-07-19 13:40:57.706097,452,658,1110
http://www.gmail.com,YES,2020-07-19 13:41:05.778302,628,142,770
http://www.gmail.com,YES,2020-07-19 13:41:08.776773,626,111,737
http://www.facebook.com,YES,2020-07-19 13:41:16.850333,306,101,407
http://www.facebook.com,YES,2020-07-19 13:41:19.850355,307,101,408
http://www.youtube.com,YES,2020-07-19 13:41:27.934128,310,103,413
http://www.youtube.com,YES,2020-07-19 13:41:30.945505,320,109,429
http://www.instagram.com,YES,2020-07-19 13:41:39.003274,314,141,455
http://www.instagram.com,YES,2020-07-19 13:41:42.031198,315,121,436
http://www.easyjet.com,YES,2020-07-19 13:42:41.081359,456,663,1119
http://www.easyjet.com,YES,2020-07-19 13:42:44.049280,460,645,1105
http://www.gmail.com,YES,2020-07-19 13:42:52.149974,621,131,752
http://www.gmail.com,YES,2020-07-19 13:42:55.115691,606,129,735
http://www.facebook.com,YES,2020-07-19 13:43:03.224578,307,147,454
http://www.facebook.com,YES,2020-07-19 13:43:06.202626,341,146,487
http://www.youtube.com,YES,2020-07-19 13:43:14.295421,320,111,431
http://www.youtube.com,YES,2020-07-19 13:43:17.285564,317,102,419
http://www.instagram.com,YES,2020-07-19 13:43:25.365429,315,108,423
http://www.instagram.com,YES,2020-07-19 13:43:28.355993,337,142,479
http://www.easyjet.com,YES,2020-07-19 13:44:27.405795,458,664,1122
http://www.easyjet.com,YES,2020-07-19 13:44:30.442709,448,673,1121
http://www.gmail.com,YES,2020-07-19 13:44:38.484330,615,98,713
http://www.gmail.com,YES,2020-07-19 13:44:41.513883,641,101,742
http://www.facebook.com,YES,2020-07-19 13:44:49.562643,310,114,424
http://www.facebook.com,YES,2020-07-19 13:44:52.608390,341,107,448
http://www.youtube.com,YES,2020-07-19 13:45:00.634503,312,112,424
http://www.youtube.com,YES,2020-07-19 13:45:03.678068,316,100,416
http://www.instagram.com,YES,2020-07-19 13:45:11.704467,328,97,425
http://www.instagram.com,YES,2020-07-19 13:45:14.757381,309,100,409
http://www.easyjet.com,YES,2020-07-19 13:46:13.835458,482,651,1133
http://www.easyjet.com,YES,2020-07-19 13:46:16.789344,455,642,1097
http://www.gmail.com,YES,2020-07-19 13:46:24.916083,615,98,713
http://www.gmail.com,YES,2020-07-19 13:46:27.861743,638,102,740
http://www.facebook.com,YES,2020-07-19 13:46:36.001708,313,106,419
http://www.facebook.com,YES,2020-07-19 13:46:38.955963,309,108,417
http://www.youtube.com,YES,2020-07-19 13:46:47.091355,336,103,439
http://www.youtube.com,YES,2020-07-19 13:46:50.036989,325,110,435
http://www.instagram.com,YES,2020-07-19 13:46:58.194468,322,106,428
http://www.instagram.com,YES,2020-07-19 13:47:01.125524,326,100,426
http://www.easyjet.com,YES,2020-07-19 13:48:00.248554,470,660,1130
http://www.easyjet.com,YES,2020-07-19 13:48:03.188897,459,663,1122
http://www.gmail.com,YES,2020-07-19 13:48:11.323020,610,106,716
http://www.gmail.com,YES,2020-07-19 13:48:14.260242,599,108,707
http://www.facebook.com,YES,2020-07-19 13:48:22.396105,314,108,422
http://www.facebook.com,YES,2020-07-19 13:48:25.356828,317,114,431
http://www.youtube.com,YES,2020-07-19 13:48:33.467265,313,111,424
http://www.youtube.com,YES,2020-07-19 13:48:36.441252,307,108,415
http://www.instagram.com,YES,2020-07-19 13:48:44.557398,322,99,421
http://www.instagram.com,YES,2020-07-19 13:48:47.526330,306,102,408
